id,name,description,synonyms,github_discussion_number,stage,public,expected_number_of_records,frequency_of_updates,prioritised,datasets,useful_links,legislation,slug,created,updated,deleted_date,specification,is_local_land_charge,blocked_reason,os_declaration,is_local_plan_data
bdd538e7-9fc5-4c62-b0ce-61ebe853d9b3,Permitted development rights,The right to carry out certain building works and changes of use without the need for a full planning application,,39,ON_THE_PLATFORM,t,100,QUARTERLY,f,"[{""name"": ""permitted-development-right-part"", ""label"": ""Permitted development right part"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/permitted-development-right-part.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/permitted-development-right-part"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/permitted-development-right-part""}, {""name"": ""permitted-development-right"", ""label"": ""Permitted development right"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/permitted-development-right.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/permitted-development-right"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/permitted-development-right""}]","[{""link_url"": ""https://www.gov.uk/government/publications/permitted-development-rights-for-householders-technical-guidance"", ""link_text"": ""Permitted development rights for householders guidance""}, {""link_url"": ""https://www.planning.data.gov.uk/dataset/permitted-development-right"", ""link_text"": ""Permitted development right dataset""}]","{""link_url"": null, ""link_text"": ""https://www.legislation.gov.uk/uksi/2015/596/schedule/2""}",permitted-development-rights,2024-03-25,2024-09-24 10:35:26.944179,,,f,,,f
c32ce6bc-6332-4b4f-b2d5-623146955f58,Indoor sports and leisure facilities,Multi-sports building where a range of sport and recreational activities can take place,,186,BACKLOG,t,,,f,,,,indoor-sports-and-leisure-facilities,2024-03-25,2025-01-28 16:29:13.433931,,,f,,,t
cb2669af-896b-4c0b-bb68-5c2ef5acdfbd,Local authority district,The geographic area that a local government body is responsible for,,,ON_THE_PLATFORM,t,,UNKNOWN,f,"[{""name"": ""local-authority-district"", ""label"": ""Local authority district"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-authority-district.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-authority-district"", ""dataset_editor_url"": null}]",,,local-authority-district,2024-03-25,2024-09-26 16:05:52.835199,,,f,,,t
177763b0-5172-4775-af22-5712397f6b0c,National nature reserves,"Areas where wildlife, plants and animals are protected to allow them to thrive",,48,ON_THE_PLATFORM,t,,AD_HOC,f,"[{""name"": ""national-nature-reserve"", ""label"": ""National nature reserve"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/national-nature-reserve.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/national-nature-reserve"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://data.gov.uk/dataset/726484b0-d14e-44a3-9621-29e79fc47bfc/national-nature-reserves-england"", ""link_text"": ""National dataset documentation page""}, {""link_url"": ""https://docs.google.com/document/d/1ULS_aunj8r-Iv5kZ5IelEM_wBGxfS98bKXn4X7hvXkg/edit#heading=h.lb9do641w06g"", ""link_text"": ""Fact sheet url""}]",,national-nature-reserves,2024-03-25,2024-09-26 16:10:51.277083,,,f,,,t
cda2f38c-416f-4235-b4c5-c07f30402704,Priority habitats,"The UK Biodiversity Action Plan (UK BAP) refers to a number of priority habitats, including terrestrial, freshwater and marine habitats. Each priority habitat has a corresponding Habitat Action Plan (HAP)",,,BACKLOG,t,,,f,,,,priority-habitats,2024-03-25,2024-09-26 16:14:00.372569,,,f,,,t
dfd85350-1491-4062-a27e-cd29435b80dd,Safeguarded wharves,Wharves in London which have been given special status to ensure they are retained as working wharves and are protected from redevelopment,,246,BACKLOG,t,,,f,"[{""name"": ""safeguarded-wharf"", ""label"": ""Safeguarded wharf"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/safeguarded-wharf.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/safeguarded-wharf"", ""dataset_editor_url"": null}]",,,safeguarded-wharves,2024-03-25,2025-01-28 16:56:02.854548,,,f,,,t
564a1f62-384a-4f50-bbde-4a37a7ca4ef7,Local planning authority,The planning department of the district or borough council,,36,ON_THE_PLATFORM,t,,,f,"[{""name"": ""local-planning-authority"", ""label"": ""Local planning authority"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/local-planning-authority.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/local-planning-authority"", ""dataset_editor_url"": null}]",,,local-planning-authority,2024-03-25,2025-03-21 14:21:07.639456,,,f,,,t
75e947d4-948b-40ac-9f4a-dcf5067732d6,Area of deficiency in access to nature,Areas over 1km walking distance from Sites of importance for Nature Conservation (SINCs),,111,BACKLOG,t,,,f,,,,area-of-deficiency-in-access-to-nature,2024-03-25,2025-01-28 14:14:25.812346,,,f,,,t
cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,Areas of outstanding natural beauty,Land protected by law to conserve and enhance its natural beauty,"{""Protected sites"","" AONB"","" National Landscape""}",31,ON_THE_PLATFORM,t,34,AD_HOC,f,"[{""name"": ""area-of-outstanding-natural-beauty"", ""label"": ""Area of outstanding natural beauty"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/area-of-outstanding-natural-beauty.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/area-of-outstanding-natural-beauty"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://naturalengland-defra.opendata.arcgis.com/datasets/areas-of-outstanding-natural-beauty-england"", ""link_text"": ""National dataset documentation page""}, {""link_url"": ""https://opendata.arcgis.com/datasets/6f2ad07d91304ad79cdecd52489d5046_0.geojson"", ""link_text"": ""URL of national dataset""}]","{""link_url"": ""https://www.legislation.gov.uk/ukpga/2000/37/contents"", ""link_text"": ""Countryside and Rights of Way Act (2000) (CROW)""}",areas-of-outstanding-natural-beauty,2024-03-25,2025-03-19 16:21:13.938537,,,f,,,t
b32eec61-a5ae-4735-83ce-5004a9af871a,Cemetery,A cemetery provided and maintained by a burial authority,,64,CO_DESIGN,t,,EVERY_6_MONTHS,f,,,,cemetery,2024-03-25,2024-09-26 09:48:40.994874,,,f,,,t
c27465d3-68c5-4a25-9337-96d3d194f9b4,Council wards,Local areas that have been divided for voting purposes,"{Wards,""Electoral wards""}",74,TEST_AND_ITERATE,t,8396,QUARTERLY,f,"[{""name"": ""ward"", ""label"": ""Ward"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/ward.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/ward"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://beta.ordnancesurvey.co.uk/products/boundary-line"", ""link_text"": ""National dataset documentation page""}, {""link_url"": ""https://geoportal.statistics.gov.uk/documents/4d9aa61b06a64ec1b7cc4aecbcfbb7a9/about"", ""link_text"": ""ONS dataset documentation page""}]",,council-wards,2024-03-25,2024-09-26 09:49:35.968739,,,f,,,t
c33ceb8a-a42d-4d3b-9a0b-4807095b7b09,Designated neighbourhood forums,Organisations or groups empowered to lead the neighbourhood planning process in a neighbourhood area where there is no town or parish council,,146,BACKLOG,t,,,f,"[{""name"": ""neighbourhood-forum"", ""label"": ""Designated neighbourhood forum"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/neighbourhood-forum.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/neighbourhood-forum"", ""dataset_editor_url"": null}]",,"{""link_url"": ""https://www.legislation.gov.uk/uksi/2012/637/contents/made"", ""link_text"": ""The Neighbourhood Planning (General) Regulations 2012, The Localism Act 2011""}",designated-neighbourhood-forums,2024-03-25,2025-01-28 16:08:11.439202,,,f,,,t
bb197292-88e0-41ab-b182-73937ce7043a,Fire and rescue stations,"Buildings which store firefighting equipment, such as fire engines and hoses, as well as providing working and living spaces for firefighters and support staff",,163,BACKLOG,t,,,f,,,,fire-and-rescue-stations,2024-03-25,2025-01-28 16:18:56.337618,,,f,,,t
bf7eed69-2ffb-406b-9fbb-4b89f055e6a4,Further education,"Non-advanced courses taken after the period of compulsory education. Primarily taught to those aged 16 and over in further education colleges, work-based learning, and adult and community learning institutions",,165,BACKLOG,t,,,f,,,,further-education,2024-03-25,2025-01-28 16:20:00.939896,,,f,,,t
aa8bf8f9-d74d-4f80-b5d2-782141f37b6c,Planning applications & decisions,Records of applications for development and the associated decisions,,25,CO_DESIGN,t,,DAILY,f,"[{""name"": ""planning-application-category"", ""label"": ""Planning application category"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-category.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-category"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-application-category""}, {""name"": ""planning-application-condition"", ""label"": ""Planning application condition"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-condition.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-condition"", ""dataset_editor_url"": null}, {""name"": ""planning-application-document"", ""label"": ""Planning application document"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-document.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-document"", ""dataset_editor_url"": null}, {""name"": ""planning-application-log"", ""label"": ""Planning application log"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-log.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-log"", ""dataset_editor_url"": null}, {""name"": ""planning-application-status"", ""label"": ""Planning application status"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-status.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-status"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-application-status""}, {""name"": ""planning-application-type"", ""label"": ""Planning application type"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application-type.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application-type"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-application-type""}, {""name"": ""planning-application"", ""label"": ""Planning application"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-application.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-application"", ""dataset_editor_url"": null}, {""name"": ""planning-decision-type"", ""label"": ""Planning decision type"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-decision-type.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-decision-type"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-decision-type""}, {""name"": ""planning-decision"", ""label"": ""Planning decision"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-decision.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-decision"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-decision""}]","[{""link_url"": ""https://www.gov.uk/search-register-planning-decisions"", ""link_text"": ""Service: Search the register of planning decisions""}]","{""link_url"": ""https://www.legislation.gov.uk/uksi/2015/595/article/40"", ""link_text"": ""Development Management Procedure, Part 9""}",planning-applications-decisions,2024-03-25,2025-03-26 10:32:56.202623,,"{""link_url"": ""https://digital-land.github.io/specification/specification/planning-application/"", ""link_text"": ""Planning application""}",f,,,f
37bdc53b-29de-45cd-b93e-beb1d9b004bc,Planning conditions,Conditions attached to the granting of planning permission to ensure that the development can take place where otherwise it would have been necessary to refuse planning permission,"{""Conditional planning consent""}",40,CO_DESIGN,t,,DAILY,f,"[{""name"": ""planning-condition-purpose"", ""label"": ""Planning condition purpose"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-condition-purpose.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-condition-purpose"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-condition-purpose""}, {""name"": ""planning-condition-target"", ""label"": ""Planning condition target"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-condition-target.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-condition-target"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-condition-target""}, {""name"": ""planning-condition-type"", ""label"": ""Planning condition type"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-condition-type.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-condition-type"", ""dataset_editor_url"": ""https://dluhc-datasets.planning-data.dev/dataset/planning-condition-type""}, {""name"": ""planning-condition"", ""label"": ""Planning condition"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/planning-condition.md?plain=1"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/planning-condition"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://www.gov.uk/guidance/use-of-planning-conditions"", ""link_text"": ""Planning conditions guidance""}, {""link_url"": ""https://miro.com/app/board/uXjVNRvkj-0=/"", ""link_text"": ""Draft data model board""}, {""link_url"": ""https://assets.publishing.service.gov.uk/media/5a78f5ba40f0b62b22cbe28a/324923.pdf"", ""link_text"": ""Use of conditions in planning permission (Circular 11/95)""}, {""link_url"": ""https://docs.google.com/document/d/1WjLD8vTEGJXG2jn0UIAnC0xR20pon6XyMdybRtBtlLA/edit?usp=sharing"", ""link_text"": ""Early research notes""}, {""link_url"": ""https://docs.google.com/document/d/1rHFtLB_gsJkukzjlpwrTej7eTDP5sPeNt1ftPxxGy1A/edit?usp=sharing"", ""link_text"": ""Draft user needs 2023""}, {""link_url"": ""https://docs.google.com/spreadsheets/d/1vv9Tz92gKgK4llHGpxeO4w29qEGf8xBMxQfFhSbU4F0/edit?usp=sharing"", ""link_text"": ""Data template and example""}]",,planning-conditions,2024-03-25,2024-10-25 13:42:59.274526,,"{""link_url"": ""https://digital-land.github.io/specification/specification/planning-condition/"", ""link_text"": ""Planning condition""}",t,,,f
c3727f3f-d514-451c-a666-9eaffdce6e70,Agricultural land classification,A system that grades the quality of land for agricultural use,,67,ON_THE_PLATFORM,t,1826,UNKNOWN,f,"[{""name"": ""agricultural-land-classification"", ""label"": ""Agricultural land classification"", ""schema_url"": ""https://github.com/digital-land/specification/blob/main/content/dataset/agricultural-land-classification.md"", ""platform_url"": ""https://www.planning.data.gov.uk/dataset/agricultural-land-classification"", ""dataset_editor_url"": null}]","[{""link_url"": ""https://naturalengland-defra.opendata.arcgis.com/datasets/Defra::provisional-agricultural-land-classification-alc-england/about"", ""link_text"": ""National dataset documentation page""}, {""link_url"": ""https://services.arcgis.com/JJzESW51TqeY9uat/arcgis/rest/services/Provisional Agricultural Land Classification (ALC) (England)/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson"", ""link_text"": ""URL of national dataset""}]","{""link_url"": ""https://www.gov.uk/guidance/natural-environment"", ""link_text"": ""PPG for the Natural Environment""}",agricultural-land-classification,2024-03-25,2024-12-02 15:49:48.679292,,,f,,,t
0f1cd8fe-7527-4305-ba61-1d80daefca32,Drinking water safeguard zone,Drinking Water Groundwater Safeguard Zones (SgZs) are established around public water supplies where additional pollution control measures are needed.,"{""Drinking Water Groundwater Safeguard Zones (SgZs) are established around public water supplies where additional pollution control measures are needed.""}",151,BACKLOG,t,,,f,,"[{""link_url"": ""https://public.tableau.com/views/SWHertsDigitalPlacePortrait/DASH_RiversandSurfaceWater?%3AshowVizHome=no"", ""link_text"": ""SWHerts public tableau""}]",,drinking-water-safeguard-zone,2024-12-12,2025-01-28 16:12:29.453007,,,f,,,f
